Season,Player,Team,Pos,name,GSIS_ID
2016,Cole Wick,DET,TE,C.Wick,00-0032562
2016,Connor Hamlett,CLE,TE,C.Hamlett,00-0031732
2016,Crockett Gillmore,BAL,TE,C.Gillmore,00-0030992
2016,D.J. Tialavea,ATL,TE,D.Tialavea,00-0030828
2016,Daniel Brown,CHI,TE,D.Brown,00-0032098
2016,Darren Fells,ARI,TE,D.Fells,00-0029738
2016,Darren Waller,BAL,TE,D.Waller,00-0031610
2016,David Johnson,PIT,TE,D.Johnson,00-0026957
2016,David Morgan,MIN,TE,D.Morgan,00-0032430
2016,Delanie Walker,TEN,TE,D.Walker,00-0024389
2016,Demetrius Harris,KC,TE,D.Harris,00-0030155
2016,Dennis Pitta,BAL,TE,D.Pitta,00-0027714
2016,Derek Carrier,WAS,TE,D.Carrier,00-0029119
2016,Dion Sims,MIA,TE,D.Sims,00-0030422
2016,Dominique Jones,MIA,TE,D.Jones,00-0028994
2016,Dwayne Allen,IND,TE,D.Allen,00-0029689
2016,Ed Dickson,CAR,TE,E.Dickson,00-0027675
2016,Eric Ebron,DET,TE,E.Ebron,00-0031387
2016,Erik Swoope,IND,TE,E.Swoope,00-0030854
2016,Garrett Celek,SF,TE,G.Celek,00-0028903
2016,Gary Barnidge,CLE,TE,G.Barnidge,00-0026281
2016,Gavin Escobar,DAL,TE,G.Escobar,00-0030544
2016,Geoff Swaim,DAL,TE,G.Swaim,00-0032141
2016,Gerald Christian,BUF,TE,G.Christian,00-0032190
2016,Greg Olsen,CAR,TE,G.Olsen,00-0025418
2016,Hakeem Valles,ARI,TE,H.Valles,00-0032508
2016,Henry Krieger-Coble,DEN,TE,H.Krieger-Coble,00-0032523
2016,Hunter Henry,SD,TE,H.Henry,00-0033090
2016,Ifeanyi Momah,ARI,TE,I.Momah,00-0029740
2016,Jace Amaro,TEN,TE,J.Amaro,00-0031042
2016,Jack Doyle,IND,TE,J.Doyle,00-0030181
2016,Jacob Tamme,ATL,TE,J.Tamme,00-0026267
2016,James O'Shaughnessy,KC,TE,J.O'Shaughnessy,00-0031951
2016,Jared Cook,GB,TE,J.Cook,00-0027061
2016,Jason Witten,DAL,TE,J.Witten,00-0022127
2016,Je'Ron Hamm,SF,TE,J.Hamm,00-0030805
2016,Jeff Heuerman,DEN,TE,J.Heuerman,00-0032227
2016,Jerell Adams,NYG,TE,J.Adams,00-0032429
2016,Jermaine Gresham,ARI,TE,J.Gresham,00-0027873
2016,Jesse James,PIT,TE,J.James,00-0032135
2016,Jimmy Graham,SEA,TE,J.Graham,00-0027696
2016,John Phillips,NO,TE,J.Phillips,00-0027139
2016,Jordan Cameron,MIA,TE,J.Cameron,00-0028040
2016,Jordan Reed,WAS,TE,J.Reed,00-0030472
2016,Josh Hill,NO,TE,J.Hill,00-0030216
2016,Josh Perkins,ATL,TE,J.Perkins,00-0032599
2016,Julius Thomas,JAX,TE,J.Thomas,00-0028067
2016,Kellen Davis,NYJ,TE,K.Davis,00-0026298
2016,Khari Lee,DET,TE,K.Lee,00-0031922
2016,Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981
2016,Ladarius Green,PIT,TE,L.Green,00-0029275
2016,Lance Kendricks,LA,TE,L.Kendricks,00-0027985
2016,Larry Donnell,NYG,TE,L.Donnell,00-0028838
2016,Lee Smith,OAK,TE,L.Smith,00-0028097
2016,Levine Toilolo,ATL,TE,L.Toilolo,00-0030443
2016,Logan Paulsen,CHI,TE,L.Paulsen,00-0027215
2016,Luke Stocker,TB,TE,L.Stocker,00-0028042
2016,Luke Willson,SEA,TE,L.Willson,00-0030089
2016,Marcedes Lewis,JAX,TE,M.Lewis,00-0024243
2016,MarQueis Gray,MIA,TE,M.Gray,00-0029878
2016,Martellus Bennett,NE,TE,M.Bennett,00-0026201
2016,Matt Lengel,NE,TE,M.Lengel,00-0031788
2016,Matthew Mulligan,DET,TE,M.Mulligan,00-0026008
2016,Mychal Rivera,OAK,TE,M.Rivera,00-0030514
2016,MyCole Pruitt,CHI,TE,M.Pruitt,00-0031585
2016,Neal Sterling,JAX,TE,N.Sterling,00-0032120
2016,Nick Boyle,BAL,TE,N.Boyle,00-0031598
2016,Nick O'Leary,BUF,TE,N.O'Leary,00-0032117
2016,Nick Vannett,SEA,TE,N.Vannett,00-0032394
2016,Niles Paul,WAS,TE,N.Paul,00-0028093
2016,Phillip Supernaw,TEN,TE,P.Supernaw,00-0028987
2016,Randall Telfer,CLE,TE,R.Telfer,00-0031533
2016,Rhett Ellison,MIN,TE,R.Ellison,00-0029587
2016,Richard Rodgers,GB,TE,R.Rodgers,00-0031384
2016,Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656
2016,Ross Travis,KC,TE,R.Travis,00-0032319
2016,Ryan Griffin,HOU,TE,R.Griffin,00-0030108
2016,Ryan Hewitt,CIN,TE,R.Hewitt,00-0030780
2016,Sean McGrath,SD,TE,S.McGrath,00-0029391
2016,Seth DeValve,CLE,TE,S.DeValve,00-0033080
2016,Stephen Anderson,HOU,TE,S.Anderson,00-0032725
2016,Travis Kelce,KC,TE,T.Kelce,00-0030506
2016,Trey Burton,PHI,TE,T.Burton,00-0030710
2016,Troy Niklas,ARI,TE,T.Niklas,00-0031044
2016,Tyler Eifert,CIN,TE,T.Eifert,00-0030549
2016,Tyler Higbee,LA,TE,T.Higbee,00-0033110
2016,Tyler Kroft,CIN,TE,T.Kroft,00-0032214
2016,Vance McDonald,SF,TE,V.McDonald,00-0030470
2016,Vernon Davis,WAS,TE,V.Davis,00-0024221
2016,Virgil Green,DEN,TE,V.Green,00-0028142
2016,Will Tye,NYG,TE,W.Tye,00-0032004
2016,Xavier Grimble,PIT,TE,X.Grimble,00-0031035
2016,Zach Ertz,PHI,TE,Z.Ertz,00-0030061
2016,Zach Miller,CHI,TE,Z.Miller,00-0027125
